ruta,distancia
"Mataró -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Lugo",8110.530000000001
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Guadalajara",8110.5999999999985
"Mataró -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma",8110.66
"Mataró -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Sevilla -> España, Palencia",8110.68
"Mataró -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma",8110.68
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia",8110.830000000001
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Palencia",8110.830000000002
"Mataró -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Pamplona",8110.93
"Mataró -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma",8110.959999999999
"Mataró -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Guadalajara -> España, Sevilla",8110.97
"Mataró -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara",8111.02
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara",8111.02
"Mataró -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma",8111.030000000001
"Mataró -> España, Guadalajara -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo",8111.210000000001
"Mataró -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma",8111.290000000001
"Mataró -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona",8111.3
"Mataró -> España, Palencia -> España, Las Palmas -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Pamplona",8111.300000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Sevilla",8111.329999999999
"Mataró -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Castellón -> España, Sevilla",8111.39
"Mataró -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo",8111.400000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Castellón -> España, Sevilla",8111.41
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Sevilla -> España, Pamplona -> España, Lugo -> España, Palencia -> España, Las Palmas -> España, Castellón",8111.42
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla",8111.520000000001
"Mataró -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Guadalajara",8111.54
"Mataró -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Guadalajara",8111.570000000001
"Mataró -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Guadalajara",8111.58
"Mataró -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Guadalajara",8111.660000000001
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Guadalajara",8111.709999999999
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Castellón -> España, Pamplona",8111.71
"Mataró -> España, Sevilla -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma",8111.710000000001
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Castellón -> España, Sevilla",8111.74
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Sevilla",8111.77
"Mataró -> España, Guadalajara -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla",8111.82
"Mataró -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Guadalajara -> España, Castellón",8111.85
"Mataró -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Sevilla",8111.930000000001
"Mataró -> España, Sevilla -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma",8111.969999999999
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Las Palmas -> España, Castellón",8111.990000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona",8112.039999999999
"Mataró -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla",8112.150000000001
"Mataró -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo",8112.189999999999
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Pamplona -> España, Castellón",8112.199999999999
"Mataró -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla",8112.21
"Mataró -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Sevilla",8112.2300000000005
"Mataró -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla",8112.24
"Mataró -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Palencia",8112.280000000001
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Lugo",8112.290000000001
"Mataró -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Pamplona",8112.299999999999
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Lugo",8112.3
"Mataró -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma",8112.4400000000005
"Mataró -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma",8112.450000000001
"Mataró -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma -> España, Lugo -> España, Las Palmas -> España, Guadalajara -> España, Sevilla",8112.49
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas -> España, Lugo -> España, Castellón -> España, Pamplona -> España, Guadalajara",8112.53
"Mataró -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Pamplona",8112.5599999999995
"Mataró -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Sevilla",8112.58
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Las Palmas -> España, Castellón -> España, Sevilla -> España, Pamplona",8112.610000000001
"Mataró -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla",8112.630000000001
"Mataró -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Castellón -> España, Sevilla",8112.630000000001
"Mataró -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Guadalajara",8112.7
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Guadalajara",8112.709999999999
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Sevilla -> España, Lugo -> España, Guadalajara -> España, Castellón",8112.740000000001
"Mataró -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Las Palmas -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara",8112.77
"Mataró -> España, Las Palmas -> España, Sevilla -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón",8112.829999999999
"Mataró -> España, Pamplona -> España, Las Palmas -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla",8112.880000000001
